x,y,z,fault
-0.274515369,0.025270909,0,1
0.045075749,0.125738182,0,1
0.437762675,0.243463636,0,1
0.084872355,-0.008629091,0,1
-0.382940818,-0.015409091,0,1
-0.087308882,0.009245455,0,1
0.430047006,0.132107273,0,1
0.168932535,0.034927273,0,1
-0.328931138,-0.086290909,0,1
-0.08771497,0.165801818,0,1
0.363042515,0.024243636,0,1
0.257053593,-0.018696364,0,1
-0.075938423,-0.062663636,0,1
0.013806986,-0.065950909,0,1
0.189643014,0.098412727,0,1
0.035329641,0.081565455,0,1
-0.094618463,0.056294545,0,1
-0.036953992,-0.023216364,0,1
-0.034923553,-0.082592727,0,1
-0.071065369,-0.031229091,0,1
0.032487026,0.155323636,0,1
0.009746108,0.027736364,0,1
-0.12507505,0.08362,0,1
-0.006903493,0.279418182,0,1
0.16608992,0.160870909,0,1
0.031268762,-0.013149091,0,1
-0.136851597,-0.151625455,0,1
0.090151497,0.16498,0,1
0.226190918,0.040063636,0,1
-0.107613273,-0.119574545,0,1
-0.282637126,0.07006,0,1
0.043045309,0.097385455,0,1
0.187612575,0.038625455,0,1
-0.198983034,-0.10622,0,1
-0.298880639,0.08588,0,1
0.123450699,0.09718,0,1
0.242028343,0.133134545,0,1
-0.086090619,0.088756364,0,1
-0.105176747,0.039858182,0,1
0.252992715,0.025270909,0,1
0.232688323,-0.095947273,0,1
-0.103146307,0.118547273,0,1
-0.108019361,0.041501818,0,1
0.062131437,0.02712,0,1
0.001624351,-0.046227273,0,1
-0.105176747,-0.010889091,0,1
-0.019492216,0.083003636,0,1
-0.004466966,-0.112589091,0,1
-0.118983733,0.079716364,0,1
-0.160810778,0.14012,0,1
-0.136445509,0.013765455,0,1
-0.075938423,-0.084647273,0,1
0.002030439,0.016641818,0,1
0.084466267,0.008218182,0,1
-0.010558283,-0.086085455,0,1
-0.118983733,0.114027273,0,1
0.010558283,0.127381818,0,1
0.135633333,-0.008218182,0,1
-0.082435828,-0.094714545,0,1
-0.249337924,-0.00226,0,1
0.242434431,-0.0904,0,1
0.499488024,-0.060198182,0,1
-0.183551697,-0.003081818,0,1
-0.390250399,-0.050130909,0,1
0.338677246,0.182238182,0,1
0.383346906,-0.043145455,0,1
-0.335834631,-0.005752727,0,1
-0.251368363,0.181210909,0,1
0.529132435,0.027325455,0,1
0.394717365,0.107041818,0,1
-0.293601497,0.214083636,0,1
-0.532787226,0.082181818,0,1
-0.121826347,0.090194545,0,1
0.572583832,0.064718182,0,1
0.2968502,-0.163541818,0,1
-0.639588323,0.286814545,0,1
-0.361012076,0.111972727,0,1
0.663547505,0.006574545,0,1
0.135633333,0.163952727,0,1
-0.849941816,-0.145667273,0,1
-0.339083333,-0.125532727,0,1
0.544157685,0.011916364,0,1
0.186394311,0.200934545,0,1
-0.465782735,-0.10622,0,1
-0.123856786,0.160049091,0,1
0.301317166,0.124710909,0,1
0.202637824,-0.269350909,0,1
0.116141118,0.014176364,0,1
0.18476996,-0.167034545,0,1
0.035735729,-0.070265455,0,1
0.127105489,0.236272727,0,1
0.564462076,-0.065334545,0,1
0.326088523,-0.161487273,0,1
-0.406493912,0.194770909,0,1
-0.321621557,0.079305455,0,1
0.422737425,0.099029091,0,1
0.33217984,0.078278182,0,1
-0.549842914,-0.101905455,0,1
-0.581111677,0.388103636,0,1
0.286291916,0.108274545,0,1
0.395935629,-0.174430909,0,1
-0.290758882,0.237916364,0,1
-0.440605289,0.192305455,0,1
-0.032487026,0.031229091,0,1
0.136039421,0.063074545,0,1
0.045887924,0.0904,0,1
-0.013400898,0.137449091,0,1
-0.109643713,0.205454545,0,1
-0.090963673,-0.041501818,0,1
0.206698703,0.047870909,0,1
0.330149401,0.090810909,0,1
0.018273952,-0.243874545,0,1
-0.261926647,-0.209152727,0,1
0.04101487,-0.01808,0,1
0.394311277,0.053007273,0,1
0.098679341,-0.108274545,0,1
-0.152282934,0.039036364,0,1
-0.037766168,0.077867273,0,1
-0.014619162,-0.075196364,0,1
-0.056446208,0.029174545,0,1
-0.048324451,-0.086907273,0,1
-0.10639501,-0.033694545,0,1
-0.162029042,0.046843636,0,1
-0.011776547,-0.081770909,0,1
0.17177515,0.002670909,0,1
0.025989621,0.141147273,0,1
-0.275327545,0.096563636,0,1
-0.15309511,0.128409091,0,1
0.177460379,0.060403636,0,1
0.084466267,0.072525455,0,1
-0.242840519,0.241409091,0,1
-0.205886527,-0.032256364,0,1
0.080405389,-0.029790909,0,1
0.118577645,0.028763636,0,1
-0.002030439,0.047870909,0,1
0.058882735,0.176896364,0,1
0.067004491,-0.106630909,0,1
-0.179896906,-0.044172727,0,1
0.045887924,0.160870909,0,1
0.441011377,0.091427273,0,1
-0.037766168,0.103754545,0,1
-0.519386327,0.179772727,0,1
0.049948802,0.017669091,0,1
0.566898603,-0.023832727,0,1
-0.092181936,0.028147273,0,1
-0.727709381,-0.2373,0,1
-0.106801098,-0.147721818,0,1
0.696034531,0.033694545,0,1
0.284667565,-0.019929091,0,1
-0.524665469,0.053212727,0,1
-0.264769261,0.052185455,0,1
0.614410878,-0.173403636,0,1
0.589233433,-0.012738182,0,1
-0.321621557,0.245518182,0,1
-0.566086427,-0.057527273,0,1
0.183551697,-0.110534545,0,1
0.641212675,0.064101818,0,1
0.021116567,-0.049925455,0,1
-0.58232994,-0.031229091,0,1
-0.185582136,0.177923636,0,1
0.371976447,0.076223636,0,1
0.155125549,0.131901818,0,1
-0.443447904,0.315989091,0,1
-0.315124152,-0.022805455,0,1
0.247307485,-0.025887273,0,1
0.233094411,0.172376364,0,1
-0.157562076,0.091427273,0,1
-0.150658583,0.148338182,0,1
0.187612575,0.143818182,0,1
0.18476996,-0.034105455,0,1
-0.000406088,-0.090605455,0,1
0.0467001,0.112794545,0,1
0.173399501,-0.023627273,0,1
0.075938423,0.019312727,0,1
-0.029644411,0.172787273,0,1
0.068628842,-0.120190909,0,1
0.16608992,-0.034721818,0,1
0.074314072,-0.051774545,0,1
-0.129135928,-0.130874545,0,1
-0.189643014,-0.048692727,0,1
-0.111674152,0.008423636,0,1
0.067816667,0.076223636,0,1
0.060100998,0.075607273,0,1
-0.139694212,0.010683636,0,1
-0.114110679,-0.078689091,0,1
0.082029741,0.234012727,0,1
0.159592515,0.246956364,0,1
-0.067004491,-0.098618182,0,1
-0.261520559,-0.05198,0,1
-0.02802006,0.088550909,0,1
0.238779641,-0.010067273,0,1
0.064974052,-0.068210909,0,1
-0.20345,0.049103636,0,1
-0.052791417,0.043761818,0,1
0.196952595,0.219630909,0,1
0.101115868,0.199701818,0,1
-0.098273253,-0.046638182,0,1
-0.111268064,0.08136,0,1
0.03167485,0.058143636,0,1
0.099085429,0.007396364,0,1
0.010964371,0.092043636,0,1
-0.044263573,0.019929091,0,1
-0.028832236,-0.0904,0,1
0.065786228,0.091221818,0,1
0.082841916,0.070470909,0,1
-0.03167485,-0.118958182,0,1
-0.113298503,0.099645455,0,1
0.017055689,0.121012727,0,1
0.160810778,0.122245455,0,1
-0.123044611,-0.002876364,0,1
-0.069441018,-0.074785455,0,1
0.442229641,0.046227273,0,1
0.40324521,-0.123889091,0,1
-0.588827345,0.026503636,0,1
-0.952682036,0.166418182,0,1
0.523041118,-0.022189091,0,1
1.071259681,-0.131490909,0,1
-0.662329242,-0.016847273,0,1
-1.304354092,0.121834545,0,1
0.433295709,0.227232727,0,1
0.682227545,-0.001027273,0,1
-1.113086727,-0.162514545,0,1
-1.429023054,-0.086701818,0,1
0.959179441,-0.217165455,0,1
2.138458483,-0.073552727,0,1
-0.541721158,0.010889091,0,1
-1.943536327,0.559452727,0,1
0.774815569,0.326056364,0,1
2.361400699,-0.211823636,0,1
-0.339895509,-0.039241818,0,1
-1.697447106,0.045610909,0,1
0.692379741,0.295649091,0,1
1.947191118,-0.151625455,0,1
-0.075938423,-0.008218182,0,1
-1.447297006,-0.335301818,0,1
0.096648902,-0.353176364,0,1
0.934408084,-0.105809091,0,1
-0.040608782,-0.199085455,0,1
-0.871464471,0.604652727,0,1
-0.575426447,0.184087273,0,1
0.090963673,0.444192727,0,1
0.290758882,0.446863636,0,1
-0.05969491,0.160870909,0,1
-0.793495609,0.239354545,0,1
-0.492584531,0.010683636,0,1
0.547406387,0.342492727,0,1
0.480807984,-0.37742,0,1
-0.565274251,-0.658892727,0,1
-0.379286028,-0.067183636,0,1
0.852784431,0.067594545,0,1
0.547812475,-0.488776364,0,1
-0.502736727,0.053007273,0,1
-0.149440319,0.363038182,0,1
0.909230639,-0.32092,0,1
0.525071557,0.127176364,0,1
-0.481214072,-0.033694545,0,1
-0.105988922,0.130463636,0,1
0.431265269,0.060403636,0,1
-0.020304391,-0.347012727,0,1
-0.266393613,0.167650909,0,1
0.299692814,0.269556364,0,1
0.246089222,0.094509091,0,1
-0.432889621,0.441727273,0,1
-0.35085988,0.664234545,0,1
0.170556886,0.024038182,0,1
0.116141118,-0.083825455,0,1
-0.235937026,0.005547273,0,1
-0.077562774,0.194770909,0,1
-0.082435828,-0.146078182,0,1
-0.332992016,-0.340027273,0,1
0.050760978,0.200523636,0,1
0.396341717,-0.051363636,0,1
-0.073501896,0.069649091,0,1
-0.495833234,0.187374545,0,1
0.09705499,0.186552727,0,1
0.558370758,0.146283636,0,1
-0.044669661,-0.11074,0,1
-0.31918503,-0.132929091,0,1
0.270454491,-0.051363636,0,1
0.474310579,-0.274487273,0,1
-0.167308184,-0.243463636,0,1
-0.489741916,0.275309091,0,1
0.052791417,-0.206481818,0,1
0.289134531,-0.162514545,0,1
-0.088933234,0.328932727,0,1
-0.229845709,0.353381818,0,1
-0.004466966,0.292772727,0,1
0.075532335,0.049925455,0,1
-0.071471457,0.15594,0,1
-0.214008283,-0.131696364,0,1
-0.146597705,-0.180183636,0,1
0.199389122,-0.132312727,0,1
0.197358683,-0.231752727,0,1
-0.104770659,-0.099645455,0,1
-0.067816667,0.04068,0,1
0.183551697,0.14012,0,1
0.033299202,0.125532727,0,1
-0.336240719,0.098207273,0,1
-0.22213004,-0.068621818,0,1
0.160810778,0.28024,0,1
0.160404691,0.109096364,0,1
-0.30415978,-0.193743636,0,1
-0.27817016,0.187169091,0,1
0.116953293,0.058965455,0,1
0.079187126,-0.060814545,0,1
-0.121014172,-0.053418182,0,1
-0.034517465,0.08588,0,1
0.393499102,0.20566,0,1
0.435326148,0.152036364,0,1
0.004873054,0.169705455,0,1
-0.036547904,-0.123067273,0,1
0.281418862,-0.112589091,0,1
0.263550998,-0.077045455,0,1
-0.090963673,-0.116903636,0,1
-0.076750599,0.02712,0,1
0.223754391,-0.038830909,0,1
-0.017867864,0.073963636,0,1
-0.318778942,0.196209091,0,1
-0.058882735,0.062252727,0,1
0.173399501,-0.209769091,0,1
-0.222536128,0.194154545,0,1
-0.540502894,0.345369091,0,1
0.066192315,-0.163747273,0,1
0.373600798,-0.001232727,0,1
-0.185582136,-0.240176364,0,1
-0.408930439,-0.149776364,0,1
0.190049102,0.068005455,0,1
0.524259381,-0.155323636,0,1
0.030456587,0.150803636,0,1
-0.158780339,0.30058,0,1
0.262332735,0.208536364,0,1
0.44791487,-0.118547273,0,1
0.032080938,0.096563636,0,1
-0.23512485,0.137449091,0,1
-0.053603593,-0.000616364,0,1
-0.021116567,0.108069091,0,1
-0.152282934,0.066361818,0,1
-0.104364571,0.133956364,0,1
0.051979242,-0.018696364,0,1
-0.052791417,0.148132727,0,1
-0.175023852,0.220863636,0,1
0.044263573,0.31866,0,1
0.298474551,0.192921818,0,1
0.071471457,-0.041912727,0,1
-0.23512485,0.121629091,0,1
0.042233134,-0.062252727,0,1
0.300098902,-0.255996364,0,1
0.075532335,-0.190867273,0,1
-0.248931836,-0.005136364,0,1
-0.159186427,-0.006574545,0,1
0.157562076,-0.044583636,0,1
0.034517465,-0.287430909,0,1
-0.211977844,-0.198058182,0,1
-0.163247305,0.208330909,0,1
0.029238323,0.006985455,0,1
0.034517465,0.001232727,0,1
-0.092588024,0.054034545,0,1
-0.051573154,0.074374545,0,1
-0.054415768,0.059376364,0,1
-0.111268064,-0.065129091,0,1
-0.090557585,-0.028763636,0,1
0.060913174,0.147927273,0,1
-0.104770659,0.408032727,0,1
-0.448320958,0.145667273,0,1
0.132790719,0.095536364,0,1
0.934408084,0.032256364,0,1
0.275327545,-0.059376364,0,1
-0.759384232,0.103138182,0,1
0.005279142,0.030201818,0,1
1.076132735,0.002670909,0,1
0.271672754,-0.274281818,0,1
-0.825170459,-0.074374545,0,1
0.038984431,0.159432727,0,1
1.132172854,0.017052727,0,1
0.550249002,0.101494545,0,1
-0.912885429,0.137449091,0,1
-1.509428443,0.08814,0,1
0.105176747,0.153474545,0,1
1.207299102,-0.224767273,0,1
-0.22578483,-0.355230909,0,1
-1.754299401,0.204427273,0,1
-0.514107186,-0.041707273,0,1
1.573996407,0.138476364,0,1
0.437762675,0.189429091,0,1
-1.583742515,-0.207509091,0,1
-0.82882525,0.031434545,0,1
1.084660579,0.289485455,0,1
1.05826487,-0.026709091,0,1
-0.424361776,0.020750909,0,1
-0.557152495,0.262365455,0,1
0.637151796,-0.27572,0,1
0.964864671,0.102110909,0,1
0.283043214,-0.155529091,0,1
-0.213602196,-0.214905455,0,1
-0.05604012,-0.0904,0,1
0.332585928,-0.010067273,0,1
0.256647505,0.245723636,0,1
-0.184363872,-0.247572727,0,1
-0.282231038,0.381118182,0,1
-0.012588723,-0.011094545,0,1
-0.092588024,0.104576364,0,1
-0.353702495,0.367969091,0,1
-0.304971956,-0.193127273,0,1
0.075938423,0.392418182,0,1
-0.021928743,0.340438182,0,1
-0.418676547,0.110123636,0,1
0.021928743,-0.019107273,0,1
0.647303992,0.1356,0,1
0.363042515,-0.073347273,0,1
-0.361824251,-0.083414545,0,1
-0.159592515,0.17176,0,1
0.440199202,-0.169705455,0,1
0.300098902,-0.017052727,0,1
-0.228627445,-0.28928,0,1
-0.260302295,-0.176485455,0,1
0.189236926,-0.132518182,0,1
0.226190918,0.032256364,0,1
-0.025177445,0.311674545,0,1
-0.246089222,-0.014381818,0,1
-0.189643014,0.118341818,0,1
0.10070978,-0.004725455,0,1
0.150252495,0.062458182,0,1
-0.079593214,0.064923636,0,1
-0.365479042,0.085263636,0,1
-0.138475948,0.230109091,0,1
0.226597006,0.162309091,0,1
0.023147006,-0.125943636,0,1
-0.274515369,-0.194154545,0,1
-0.128323752,0.255585455,0,1
0.141724651,0.00226,0,1
-0.016649601,-0.056089091,0,1
-0.201419561,0.069649091,0,1
0.136445509,-0.035543636,0,1
0.404463473,0.035543636,0,1
0.049948802,-0.181005455,0,1
-0.301317166,-0.09944,0,1
-0.067004491,0.084852727,0,1
0.19045519,0.055472727,0,1
-0.010964371,0.080949091,0,1
-0.224566567,0.037803636,0,1
-0.048730539,0.121629091,0,1
0.241622255,0.108890909,0,1
0.176648204,0.095947273,0,1
-0.113704591,0.238532727,0,1
-0.205886527,0.010683636,0,1
-0.071471457,-0.040063636,0,1
0.066598403,0.095125455,0,1
0.02802006,-0.064101818,0,1
-0.085278443,-0.077250909,0,1
-0.079593214,0.127176364,0,1
0.0467001,0.050130909,0,1
0.139694212,-0.029174545,0,1
0.082029741,0.09718,0,1
-0.01868004,-0.15594,0,1
0.042233134,-0.059992727,0,1
0.224566567,-0.081565455,0,1
0.285885828,-0.233807273,0,1
0.151064671,0.115876364,0,1
-0.056852295,-0.008423636,0,1
-0.090557585,-0.044994545,0,1
-0.008121756,0.033283636,0,1
0.024771357,-0.05876,0,1
-0.043451397,0.148749091,0,1
-0.224566567,0.210590909,0,1
-0.17177515,0.098412727,0,1
0.073501896,0.169294545,0,1
0.088933234,0.173814545,0,1
-0.111268064,0.031845455,0,1
-0.107207186,0.026092727,0,1
0.11573503,-0.019518182,0,1
0.1567499,0.089783636,0,1
0.008121756,0.248189091,0,1
-0.014619162,0.055472727,0,1
0.132384631,0.102932727,0,1
0.123044611,0.047870909,0,1
0.062943613,0.013765455,0,1
0.125887226,0.131901818,0,1
0.062131437,-0.095125455,0,1
-0.128323752,0.064512727,0,1
-0.071065369,0.039036364,0,1
0.208323054,-0.163952727,0,1
0.086090619,-0.043967273,0,1
-0.285073653,-0.120396364,0,1
-0.238779641,0.044994545,0,1
0.068222754,0.164158182,0,1
0.062131437,0.016025455,0,1
-0.27817016,0.043556364,0,1
-0.292789321,0.096152727,0,1
0.068628842,-0.011094545,0,1
0.172181238,-0.047254545,0,1
-0.066598403,-0.031845455,0,1
-0.139288124,-0.048487273,0,1
0.117765469,0.094714545,0,1
0.242028343,0.034721818,0,1
0.092588024,0.033283636,0,1
-0.097867166,0.050130909,0,1
-0.007309581,-0.012532727,0,1
0.158780339,0.075401818,0,1
0.019492216,0.06554,0,1
-0.08406018,0.130463636,0,1
-0.043857485,-0.046227273,0,1
-0.018273952,-0.084441818,0,1
0.00934002,-0.000205455,0,1
0.017461776,-0.051363636,0,1
-0.015837425,0.133956364,0,1
-0.068222754,0.161281818,0,1
-0.054009681,0.154501818,0,1
0.056446208,0.17402,0,1
0.056852295,0.181005455,0,1
-0.073501896,0.042118182,0,1
-0.06538014,0.012327273,0,1
0.045075749,-0.019929091,0,1
-0.034517465,-0.134572727,0,1
-0.096242814,-0.004109091,0,1
0.060507086,-0.182032727,0,1
0.179896906,-0.220041818,0,1
0.09705499,-0.023216364,0,1
-0.195328244,0.08588,0,1
-0.205886527,0.118547273,0,1
0.116953293,0.07684,0,1
0.181521257,-0.017052727,0,1
-0.277357984,0.052185455,0,1
-0.431265269,0.033489091,0,1
0.21279002,-0.084441818,0,1
0.43492006,0.026709091,0,1
-0.173399501,-0.025887273,0,1
-0.815424351,0.150598182,0,1
0.057664471,-0.025270909,0,1
1.322628044,0.133545455,0,1
0.351265968,0.120807273,0,1
-1.008722156,0.003698182,0,1
-0.130760279,0.337150909,0,1
1.519986727,-0.063896364,0,1
0.492584531,0.054856364,0,1
-1.442423952,0.031229091,0,1
-0.546188124,-0.073552727,0,1
1.178466866,-0.193538182,0,1
0.639182236,-0.08814,0,1
-1.181715569,0.211823636,0,1
-0.865779242,0.014381818,0,1
0.807708683,0.100672727,0,1
0.570147305,0.08588,0,1
-0.889332335,0.305716364,0,1
-0.914915868,0.416045455,0,1
0.680197106,-0.15594,0,1
0.797150399,-0.129436364,0,1
-0.641618762,0.555138182,0,1
-0.554715968,0.214905455,0,1
0.835322655,-0.48364,0,1
0.840601796,0.011916364,0,1
-0.583954291,0.273049091,0,1
-0.575426447,-0.146694545,0,1
0.790652994,-0.168678182,0,1
0.814612176,-0.345369091,0,1
-0.397153892,-0.058554545,0,1
-0.542533333,0.189634545,0,1
0.514107186,-0.473572727,0,1
0.753699002,-0.524525455,0,1
-0.144567265,0.377830909,0,1
-0.697252794,0.396938182,0,1
-0.339083333,-0.138476364,0,1
0.090963673,-0.032872727,0,1
0.045075749,0.286609091,0,1
-0.309438922,0.334890909,0,1
-0.515731537,0.015614545,0,1
-0.175836028,0.13108,0,1
0.323245908,0.352354545,0,1
0.288728443,0.449329091,0,1
-0.402433034,-0.14012,0,1
-0.495427146,-0.257229091,0,1
0.456036627,0.309414545,0,1
0.740704192,0.223534545,0,1
-0.096242814,-0.212234545,0,1
-0.495021058,-0.258256364,0,1
0.22578483,0.300169091,0,1
0.697658882,-0.037803636,0,1
0.103146307,-0.439672727,0,1
-0.413803493,-0.27346,0,1
-0.057664471,0.204427273,0,1
0.355732934,0.233190909,0,1
0.049136627,-0.372283636,0,1
-0.228221357,-0.294621818,0,1
0.030456587,0.137038182,0,1
0.065786228,0.262776364,0,1
-0.288728443,-0.012738182,0,1
-0.365072954,0.003287273,0,1
-0.039796607,0.121629091,0,1
0.007715669,0.223945455,0,1
-0.310251098,0.20566,0,1
-0.226190918,-0.106425455,0,1
0.190049102,-0.035954545,0,1
0.335834631,0.238121818,0,1
0.18476996,0.327905455,0,1
-0.277357984,-0.183881818,0,1
-0.317154591,-0.217370909,0,1
0.530756786,0.191072727,0,1
0.63268483,0.05198,0,1
-0.493802794,0.141969091,0,1
-0.734206786,-0.155323636,0,1
0.419082635,-0.101905455,0,1
0.578269062,0.259078182,0,1
-0.594512575,-0.112589091,0,1
-1.072477944,-0.306127273,0,1
0.33786507,0.151625455,0,1
1.682421856,0.340849091,0,1
0.157155988,-0.175458182,0,1
-1.579275549,0.319276364,0,1
-0.039390519,0.154912727,0,1
1.963840719,-0.187169091,0,1
0.335834631,0.238738182,0,1
-1.714096707,-0.037392727,0,1
-0.20913523,0.10396,0,1
1.733588922,0.12656,0,1
0.508421956,-0.008218182,0,1
-1.440799601,-0.407416364,0,1
-0.541721158,-0.191278182,0,1
0.944154192,0.05424,0,1
0.335022455,-0.107658182,0,1
-0.747201597,0.263598182,0,1
-0.50395499,0.006985455,0,1
0.196140419,0.244696364,0,1
0.257053593,0.322152727,0,1
-0.114110679,0.110534545,0,1
-0.42923483,-0.053007273,0,1
-0.309438922,0.048692727,0,1
0.17177515,0.473161818,0,1
0.310251098,-0.248394545,0,1
-0.112892415,-0.489392727,0,1
-0.161622954,-0.001643636,0,1
0.311875449,0.334069091,0,1
0.344768563,-0.083825455,0,1
-0.140506387,-0.260516364,0,1
-0.059288822,0.114438182,0,1
0.442635729,-0.091221818,0,1
0.243652695,0.111972727,0,1
-0.24081008,-0.180389091,0,1
-0.118577645,-0.129230909,0,1
0.239591816,0.418921818,0,1
0.082841916,0.082181818,0,1
-0.157562076,0.00904,0,1
0.032893114,0.093070909,0,1
0.147815968,0.07458,0,1
-0.015837425,0.293389091,0,1
-0.112892415,0.469463636,0,1
-0.094212375,-0.044378182,0,1
-0.142536826,-0.118547273,0,1
-0.062537525,0.116081818,0,1
0.063349701,-0.029790909,0,1
-0.214414371,-0.085469091,0,1
-0.428828743,-0.242230909,0,1
0.025177445,0.059376364,0,1
0.396341717,0.150803636,0,1
-0.004466966,-0.051569091,0,1
-0.297662375,-0.031023636,0,1
0.125481138,0.17854,0,1
0.451569661,-0.005752727,0,1
0.042639222,-0.177307273,0,1
-0.270048403,0.0339,0,1
0.152282934,-0.183470909,0,1
0.390656487,-0.187169091,0,1
-0.092994112,-0.065129091,0,1
-0.358169461,0.07232,0,1
0.022740918,0.24634,0,1
0.1567499,0.147516364,0,1
-0.103552395,0.147105455,0,1
-0.194922156,0.315372727,0,1
0.029238323,0.214494545,0,1
0.152689022,-0.051774545,0,1
0.033299202,0.103138182,0,1
-0.285073653,0.04294,0,1
-0.394311277,-0.139298182,0,1
0.333398104,0.096152727,0,1
0.643649202,0.048076364,0,1
-0.215632635,-0.15142,0,1
-0.654207485,0.005752727,0,1
0.307408483,0.192305455,0,1
0.661923154,0.019723636,0,1
-0.541721158,-0.028352727,0,1
-1.023341317,-0.134572727,0,1
0.428828743,-0.062458182,0,1
1.406282136,0.130463636,0,1
-0.297256287,-0.107041818,0,1
-1.480596208,0.057527273,0,1
0.19410998,0.282705455,0,1
1.449327445,-0.033283636,0,1
-0.058070559,-0.141763636,0,1
-1.284861876,0.023832727,0,1
0.274515369,0.076223636,0,1
1.475317066,0.223945455,0,1
0.047106188,0.024449091,0,1
-1.014407385,-0.176690909,0,1
0.058882735,-0.130463636,0,1
0.768724251,-0.172787273,0,1
-0.008121756,-0.061225455,0,1
-0.499081936,0.149776364,0,1
-0.151064671,0.065334545,0,1
-0.039390519,0.260721818,0,1
-0.075938423,0.427345455,0,1
0.056852295,-0.044583636,0,1
-0.185176048,-0.15142,0,1
-0.585984731,0.208330909,0,1
-0.178272555,0.230109091,0,1
0.566086427,-0.132929091,0,1
0.172993413,-0.255174545,0,1
-0.567304691,0.002054545,0,1
0.01502525,0.334274545,0,1
0.79511996,-0.186141818,0,1
0.299692814,-0.129847273,0,1
-0.348829441,0.365092727,0,1
0.084466267,0.241203636,0,1
0.686694511,-0.074785455,0,1
0.273297106,-0.272638182,0,1
-0.241216168,0.240587273,0,1
-0.033705289,0.132723636,0,1
0.09136976,-0.176896364,0,1
-0.182333433,-0.090810909,0,1
-0.16608992,0.211618182,0,1
0.10639501,0.038214545,0,1
-0.076750599,-0.194976364,0,1
-0.332585928,0.211823636,0,1
-0.124668962,0.118547273,0,1
0.18842475,0.061430909,0,1
0.082029741,-0.019312727,0,1
-0.205074351,0.030612727,0,1
-0.164871657,0.1469,0,1
-0.024365269,-0.136421818,0,1
0.008527844,-0.168267273,0,1
0.058070559,0.031023636,0,1
-0.000406088,0.141147273,0,1
-0.239997904,0.065950909,0,1
-0.098679341,0.123683636,0,1
0.30619022,-0.050747273,0,1
0.153907285,-0.023010909,0,1
-0.295225848,0.123683636,0,1
-0.160810778,-0.061841818,0,1
0.384159082,-0.013765455,0,1
0.292383234,0.062047273,0,1
-0.281418862,0.232369091,0,1
-0.239591816,0.067389091,0,1
0.336646806,-0.00678,0,1
0.309438922,0.007807273,0,1
-0.221317864,0.152858182,0,1
-0.279388423,0.327289091,0,1
-0.104770659,-0.123478182,0,1
0.073095808,-0.029996364,0,1
0.328931138,-0.034310909,0,1
0.123856786,-0.184087273,0,1
-0.4069,-0.024654545,0,1
-0.190049102,-0.02034,0,1
0.504767166,-0.062047273,0,1
0.264769261,-0.052390909,0,1
-0.566898603,0.068416364,0,1
-0.387813872,-0.04972,0,1
0.523853293,-0.047665455,0,1
0.596949102,0.045610909,0,1
-0.456442715,0.103138182,0,1
-1.075726647,0.139092727,0,1
0.078781038,0.095330909,0,1
1.006691717,-0.042529091,0,1
-0.092181936,-0.0565,0,1
-1.279176647,0.12204,0,1
-0.271672754,-0.061225455,0,1
1.243847006,-0.020956364,0,1
0.439793114,0.248805455,0,1
-0.903545409,0.209769091,0,1
-0.367915569,-0.038625455,0,1
0.830449601,0.125943636,0,1
0.678572754,0.141147273,0,1
-0.320809381,-0.122656364,0,1
-0.309032834,0.053623636,0,1
0.486899301,-0.054856364,0,1
0.635121357,0.047665455,0,1
0.116141118,0.153885455,0,1
-0.172993413,-0.082592727,0,1
0.066192315,-0.281061818,0,1
0.213602196,0.04972,0,1
-0.056852295,0.238532727,0,1
-0.305784132,-0.104576364,0,1
-0.176648204,0.173198182,0,1
0.012588723,0.014998182,0,1
-0.215632635,-0.048898182,0,1
-0.317560679,0.140736364,0,1
0.068222754,-0.0565,0,1
0.215632635,0.193743636,0,1
-0.214008283,0.340232727,0,1
-0.395123453,0.206481818,0,1
0.157155988,-0.163747273,0,1
0.583954291,-0.124094545,0,1
0.157562076,0.039858182,0,1
-0.381316467,-0.112589091,0,1
-0.162029042,0.07684,0,1
0.305378044,0.114438182,0,1
0.240403992,0.033078182,0,1
-0.200607385,-0.105192727,0,1
-0.30619022,-0.154501818,0,1
0.061725349,-0.075196364,0,1
0.350453792,0.282089091,0,1
0.155531637,0.2825,0,1
-0.21644481,-0.072525455,0,1
-0.18476996,0.134367273,0,1
0.201419561,0.027941818,0,1
0.267611876,-0.153885455,0,1
-0.216038723,-0.031434545,0,1
-0.455224451,0.039036364,0,1
-0.047512275,0.097796364,0,1
0.268424052,0.215932727,0,1
-0.019492216,0.016230909,0,1
-0.275733633,-0.177307273,0,1
-0.077156687,0.168267273,0,1
0.097867166,0.110534545,0,1
-0.02802006,0.007190909,0,1
-0.172587325,0.199085455,0,1
0.021522655,-0.000205455,0,1
0.146597705,-0.141763636,0,1
0.019086128,-0.082798182,0,1
-0.064161876,-0.008629091,0,1
-0.097867166,-0.069443636,0,1
-0.076750599,0.064307273,0,1
-0.057258383,0.161281818,0,1
0.015431337,-0.040885455,0,1
0.079187126,-0.027941818,0,1
0.108425449,-0.128203636,0,1
0.096648902,-0.044172727,0,1
0.132790719,0.109712727,0,1
0.142130739,0.016230909,0,1
-0.077562774,-0.058349091,0,1
-0.090557585,0.064512727,0,1
0.073501896,0.027736364,0,1
0.008527844,-0.110534545,0,1
-0.227409182,0.092454545,0,1
